system:index,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,CVEGEO,CVE_ENT,CVE_MUN,NOMGEO,n_year,.geo
00000000000000000873,21.146389020347918,28.286717228753687,9.595986043588201,33.901627445540434,1.100052488509135,0.0,10.07776527868044,0.0,0.0,0.0,0.8318147323838432,0.0,14.801240436994853,0.0,2.488406247329872,3.0371554333423862,6.940320880768488,4.2161690346160325,2.347064347323062,6.088681160505095,0.693305384573625,0.0,0.0,25.825467868101626,187.7148338378574,89.91957607700598,30017,30,017,Apazapan,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000874,11.396969727217032,25.584375393103016,2.6144611416169847,36.14856794679452,0.42129306690942186,3.0320403794500845,22.19212916581305,3.4648961468612223,1.3784118638281528,0.0,0.0,0.2805404898308557,42.97981676710195,0.0,4.850204002337487,0.013509656526847436,30.489362526451295,8.638276872558187,1.9411971174040685,7.942075334879103,5.604966531937627,0.0,2.5815679626873926,42.903966039746635,226.123742736121,218.5592452241013,30117,30,117,Omealca,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000875,14.92506045805435,7.964218206069688,18.81460646943047,10.186640206592248,6.382187643260525,2.5942632267179997,3.107622739902592,4.31652926919597,3.507665687416482,5.619819398081296,0.0,0.0,3.497521384511743,0.0,8.030265477155782,0.009688135523894916,12.279503615669624,1.475112570859575,0.0,4.785755179303763,1.4376648553723115,0.2727276508815826,0.23072047852842906,19.87215205214936,82.11755553926676,163.35256664837542,30077,30,077,Isla,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000876,5.262442736567316,25.921562688542416,0.2104584574699402,59.71614694595336,7.818855804163259,1.3703013887772195,25.32562538543781,1.1892163753509521,0.0,0.0,5.330521917843318,0.0,34.45479385669415,0.0,3.5419205394296713,21.663149091747258,15.896163450254429,13.594255896506612,4.179863940585743,10.639687689425019,6.697355580574773,0.0,14.625907653695219,48.49459265896047,159.51296998404123,167.5552885849159,30080,30,080,Ixhuatl�n del Caf�,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000877,8.234146221152649,51.37500829264104,0.0,5.120511143562861,0.0,10.494950323331434,12.890679820824905,4.91296325852495,0.22556518323993066,0.0,5.027508324732277,0.0,21.43645584094087,0.0,4.622832452472034,16.852972562060756,13.817707164756166,12.187709119355961,4.848706098148684,11.252460668977855,7.407755697689161,0.1653422485417475,13.26893675662014,44.03465157852067,82.05138825546331,168.32016849208856,30081,30,081,Ixhuatlancillo,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000878,0.0,0.0,111.99278443513094,44.10360213950829,11.973712146193892,4.468966514799329,30.414376607824252,2.231592333051893,1.244751125265051,10.275098335831254,5.870902525937116,13.807573870199697,8.65204664406953,0.0,4.625415615770552,0.03421116771383417,33.97649860523365,0.001136613510273121,0.0,15.187348423407032,0.8645278226225468,3.919183264396809,7.086783493889704,41.954529748316176,90.34985525943615,125.59383088818305,30082,30,082,Ixhuatl�n del Sureste,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000879,21.989662726679892,8.33191129093457,1.3187808793105473,12.578869776299607,0.6379083371440348,0.3501164366575004,20.2944932337608,0.0,3.702158343532154,0.0,0.005164805810422103,0.0,27.956881812747042,0.0,3.415448076298428,21.515358918758235,12.633643315720143,0.0,9.142457485198975,6.790518949884236,0.0,0.03008169144225858,0.09742259270316304,5.4476454289727165,196.160839025385,129.30486998990654,30083,30,083,Ixhuatl�n de Madero,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000087a,17.289889677378756,6.198554932775576,15.701045891312527,9.65797437935821,2.678536626169504,0.45419901934537016,16.56455443547777,1.2450474409623582,4.810289470578028,6.477967584625749,0.0,0.5910731873630491,5.755682864859083,0.0,6.787175017312045,0.06203378987952698,21.329209276940208,2.544857505609181,1.3789043764240485,1.6139117052318328,0.7161153938159471,0.0,0.0,11.701455933529855,77.78893400460235,120.8102849477973,30084,30,084,Ixmatlahuacan,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000087b,24.110072624276423,22.900159323046744,7.1287125860225355,22.30389608769095,0.0,1.8147799609404223,30.53070859408796,1.3344632203533289,0.0,0.0,0.7162590217431518,0.0,39.91742357544657,0.0,3.154081867692944,4.953610449607524,22.87443972785308,12.167195645696811,4.486079358141389,11.563956068293638,7.812823485548945,0.0,15.582450825407742,52.0017626067575,159.70588074198966,171.7452683206601,30085,30,085,Ixtaczoquitl�n,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000087c,31.43175247247835,10.947206425784515,7.2007440730757715,9.707807096490743,0.0,3.351020954234615,24.048825074079208,0.0,0.7519666809860456,0.8846048125184899,13.479726861220302,0.7580427129518444,13.581451044328517,0.8824204817880201,12.91362912582173,8.309041511277515E-5,36.159299976539295,4.918364580816708,2.2500526301820267,7.609045598420936,1.2610979894718786,0.7938588938082698,0.0,16.45505468294768,81.72497646885786,121.32666159853201,30086,30,086,Jalacingo,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000087d,7.5113830890107725,12.611008445940605,5.622135164221024,62.23376889639673,0.9356066452305248,1.857646747087789,7.895409953397082,3.9941435912259253,0.0,3.182953980821854,2.6218577111877495,0.01284543278945644,0.4592716455252094,0.0,1.8824836995270497,2.368979479355642,6.6700909824553944,2.919770029443985,0.2426468784441836,2.3092023539531157,0.9695713887845465,0.0,0.0,10.510944210399275,82.24365999140461,135.01515610929778,30090,30,090,Jamapa,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000087e,4.079039265242453,4.700016888857627,66.22207501881174,23.43653363450622,12.01545256500097,10.443163153857267,10.086595003604495,5.440073464947597,1.6945339539779212,4.752689151820077,0.9730298978576832,0.03246755953332746,3.2666132479940186,0.0,4.1524183107303845,0.08099101592417765,13.028531340633847,0.04553216274565063,0.0,12.735965493774307,3.5399369911400225,5.122639623578316,10.263682005468997,30.876693684853322,79.53475828674289,154.56565513670114,30091,30,091,Jes�s Carranza,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000087f,22.26703835654592,25.93400622989504,59.722262667428126,5.47077243088767,1.3755502240327593,5.986950040923897,18.34430399268222,0.924487492786732,0.0,0.0,11.186570485937853,0.0,15.574008104913267,0.0,4.572296536976077,5.366354768650769,16.57799614066544,15.587785636303234,4.439374377948658,12.807819519064175,4.306619832076824,0.719175041554995,8.474775514578424,53.46706086810881,155.47526336170665,149.56344550961612,30092,30,092,Xico,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000880,63.74658232006601,7.600178038201682,21.49449760303265,19.336403160560423,1.6123391050633376,5.9092593231821455,22.41666348872146,0.8316319434623409,0.0,0.0,20.850062403252455,0.0,11.390406907089357,0.0,7.653175514887988,0.1421146503129333,26.213093664588005,10.784203106794902,3.1416705536648513,14.454167317326478,0.24047769908982566,0.0,5.773433416839538,31.542043938945106,201.9705960401675,123.84374876913986,30093,30,093,Jilotepec,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000881,9.777962535540299,6.04467706760977,12.634775859177598,11.51654859516985,6.007697005000586,2.609964406480654,3.1761676910951655,3.525936813726944,1.1970743722138695,5.291781742059695,0.0,0.0,3.6907362131409878,0.0,7.076990618286138,0.0540676308687651,12.708450970001522,0.8001625484339343,0.0,5.211656275104294,1.2685336428192013,2.3588805872286875,2.22670340488291,18.850201690827035,83.80020171079924,171.82388242090377,30094,30,094,Juan Rodr�guez Clara,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000882,22.270187844563274,68.66304783184461,4.145613963090921,103.96699312237676,13.195456955647021,3.802053889572944,74.34459902307512,2.9189886983580586,1.6462783904015263,1.241293382041062,19.589179677083735,1.9168488604250695,14.052721291439157,0.0,19.4639580998152,3.2724943289293558,44.33102585192974,8.464438623516871,0.0,16.926857873577354,1.722096969345315E-8,0.0,0.0,12.176664257562434,192.67133424366864,190.10264887645923,30095,30,095,Juchique de Ferrer,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000883,26.335504694988852,36.00771704472994,7.161491143076043,35.896523676420514,15.299333145743926,3.5735340620342053,42.106350020358434,0.0,1.5888052488628186,1.8982039125342118,15.573502722539397,1.3966176760824103,13.96025845879003,0.0,10.575009953818824,1.4566426455980706,30.880083623685334,9.422399351471348,2.779998264814678,12.47467842492226,1.0484795609499996E-7,0.0,4.2906067465481,12.424877508445398,143.06567915489802,164.66984639042303,30096,30,096,Landero y Coss,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000884,6.303746040891861,47.00775672793,0.5476275045854636,39.06972980229811,17.56839316882561,1.5337756449594315,58.84265785615255,1.50970607061952,1.795852285653347,5.00205754041931,10.043701073989176,8.55533314196863,27.046089375130492,0.0,9.945218246395342,0.10988344044510218,40.40767546514667,5.340000143364135,0.8638325388911912,10.691567350395143,0.0,0.0,0.16265075524406214,7.415650736719154,140.00453670603693,178.9006289797383,30109,30,109,Misantla,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000885,0.3360051004596272,29.347044506367446,0.0,30.53612157779125,0.0,1.3709461873023425,24.328418541936077,0.6322732863254449,0.0,0.0,0.0,0.0,29.358428146990455,0.0,7.07167835623716,0.13879084366007902,23.809401284769102,7.695560965284477,3.5449058007621437,7.918470821878515,5.648801945392713,0.0,0.0,35.82361721598877,136.38135414712426,192.86767269121438,30110,30,110,Mixtla de Altamirano,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000886,31.306293785937715,35.995609967986496,7.198313250863478,5.702997558687361,0.0,5.641513868343609,26.049237725193507,2.592162442353605,0.0,0.0,0.0,0.0,40.37597223293561,0.0,3.638594275488992,0.0,27.78941203626387,12.333791955117066,3.9867346389162024,11.129457076451528,7.3576808516964585,0.0,18.39795176968252,37.16705927009975,148.24348169162957,152.4203603662596,30113,30,113,Naranjal,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000887,8.352631382413058,40.543549957159506,0.0,52.68560807362586,9.84046943568177,1.428362893189033,53.25192747399721,2.472335921562934,2.6804888153899618,6.002955021627955,4.979022783176335,10.49035557245804,26.529500072742753,0.0,6.50520644274543,6.104872103626826E-5,27.619819247688312,3.624850499542293,0.0,9.274667353057765,1.272871952816616E-7,0.0,0.0,6.442835118174423,166.27767355357415,203.29900960614214,30114,30,114,Nautla,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000888,4.5868547913077835,34.55198523381373,0.0,3.7436514434280936,0.0,10.75466446609764,5.630965324548576,6.390962226407512,1.1392303196700304,1.86870529018082,4.55454017232348,0.0,7.909796644757679,0.0,3.9449349857176426,0.9186102593695368,22.065282021369136,11.599814253670356,5.714441777942899,9.542892843589083,7.294736916564041,2.4550952006886897,8.367679695149402,31.93961875005528,89.39177155661419,104.3187742141577,30115,30,115,Nogales,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000889,26.997179168236208,60.88768763092211,5.381181632238165,11.647560064945743,9.521459059821513,2.722578209943259,44.13156106056424,1.362291795398117,2.3529702970272277,3.6895844095812556,9.839447139287527,4.8592821601802685,21.088869973528904,0.0,11.238861139448723,0.0,35.589984128859534,6.976701711452178,2.238017445466778,10.826320994103407,0.0,0.0,2.158356104734528,10.392570482071385,164.22973070857094,156.11921437289737,30163,30,163,Tenochtitl�n,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000088a,20.22530853899219,42.23789720293842,4.049776602394973,22.81686184074305,23.8043023181867,1.3322713948503324,40.32734327678438,0.0,0.9578565887258021,0.0,20.331216691415523,0.0,10.277449402628065,0.0,8.663357805602157,8.764286272086297E-4,24.430562707442274,9.657112218156646,2.533013532433329,13.071431469502329,0.09605119660041231,0.0,1.648173416717143,13.406430633243504,167.7727871303317,124.45293936548354,30002,30,002,Acatl�n,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000088b,23.13638928630543,6.096746335566885,18.39837830867007,14.640485052771412,5.151003617216166,2.9854279107331116,10.156276245072414,6.440778484926538,4.840697542042801,6.1334498983593635,0.0,0.5500029020466156,5.687029775879194,0.0,9.15472881269025,0.021950189373455945,26.649763499067426,2.704246195269303,1.0496392613145669,1.5283626256925453,0.7733615610940916,0.0,0.0,13.524310702333413,69.88733582793269,108.30329124636496,30005,30,005,Acula,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000088c,5.673330778692479,17.81119024165976,4.008384206824654,5.079683380139832,0.0,9.979620953977792,6.083081740772781,5.0483131012668645,0.09820748277003502,3.254471735645194,0.0,0.0,4.771803394352399,0.0,3.663409610917184,0.009350399952696273,18.586634111114652,12.692610954771487,5.968712942572883,9.908204072395908,7.138530182203808,3.197642587150455,2.1710966005267363,21.412830489630082,86.3176713108936,88.0389984306011,30006,30,006,Acultzingo,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000088d,9.162013095550819,16.559906736404034,3.756248379285451,51.64489700847398,0.43967294803782464,0.0,9.398496775600545,0.0,0.0,0.0,0.0,0.0,11.554216823834912,0.0,2.270701951383644,4.530466209778555,9.332848039590735,4.411253438009205,1.9001882752078174,4.230263931600578,2.0642535454943274,0.0,0.0,17.271540241643,127.12789732284264,80.71682790885627,30007,30,007,Camar�n de Tejeda,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000088e,0.0,68.81629942304492,0.0,0.0,61.22084954024131,25.242770934182072,51.44771842200393,9.370911772582907,2.2854934734048196,0.0,12.229455001917472,0.0,20.91716854934939,0.0,6.3554471989605315,36.4642752335681,19.504325453131713,23.980213069607135,6.554906326204442,8.939101319097007,7.314073824489482,2.5739328498593426,14.18857987104496,48.93159237166438,120.88433621693582,179.0217564530357,30008,30,008,Alpatl�huac,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000088f,42.310987804186986,20.68530536749907,31.557122306321805,65.87942561747737,0.8628503181641564,0.4442783225210091,43.616722708083046,0.009376921737403203,0.17453349075819322,1.5922266559433522,10.94012274984728,0.7498750053790579,10.615951426238343,0.0,9.370794228231656,1.5258027052422962,21.462485875581443,6.671121933627548,0.8415358491529501,10.150192397541467,0.20324013939729654,0.0,0.0,12.524461523141396,165.77398658568399,130.45863649711274,30009,30,009,Alto Lucero de Guti�rrez Barrios,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000890,0.9532336975609124,13.462523929233658,5.475010557547628,0.0,1.1930612239091754,4.266964701966866,6.655328504200088,2.9307606633149046,0.0,1.7586938182734908,0.0,0.0,3.3786024261453296,0.0,2.8011802816815545,0.0,15.802694981324608,13.120420450604827,5.779268936071982,10.221342102941854,7.245902477641811,4.575096543274778,8.024919112967378,16.65340177626375,58.13097535564912,80.18790069771879,30018,30,018,Aquila,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000891,10.863065620569083,31.160674678362337,3.1502148866653443,1.7303046244841358,0.0,0.0,26.686663612952604,0.0,0.0,1.7172520481623137,0.0,0.0,11.820117756036613,0.0,5.400390436844185,0.11283249849310288,18.825055580872757,9.021124942486102,4.124049474642827,8.312572725002584,5.884096604471024,0.0,1.0291527051192064,29.374858137592675,101.28217785816926,130.29638848304754,30019,30,019,Astacinga,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000892,26.291101620237107,19.051243071653403,7.503091005314701,7.821199158790603,0.0,2.1828292977610855,27.695654478055427,1.0435572307494663,0.0,0.5638328085140306,0.0,0.0,23.12782299275301,0.0,6.078881997884646,0.034075576583949885,24.323541082123878,10.732692848552356,5.08177205052137,10.312029942455451,7.320078636586998,0.0,0.0,33.32947139220368,114.44521325063616,159.2053834122497,30020,30,020,Atlahuilco,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000893,16.06037494590162,22.401916443968616,3.8575350245949944,51.533014597173505,0.7675869083049355,0.0,26.218954300303256,0.0,0.3082822110621845,0.438337210614366,0.3501983883216616,0.6037280679415059,27.396762698278298,0.0,2.341423748716764,13.829943140125808,15.396228925253869,7.876695511616363,3.0479625734315015,9.2521936465523,6.569682670483154,0.0,6.335178946205579,42.27757881585138,158.48886501811293,179.76931640688932,30021,30,021,Atoyac,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000894,3.9124544892512576,43.13122595196039,1.2521907754347357,34.19488399549269,0.0,5.533272707966011,23.356491471680116,3.663736441605528,0.11700652350842113,0.0,6.180389357284762,0.0,33.69605124164635,0.0,3.7820189310841155,24.139804662113455,13.11819539775311,12.90368391006765,4.3238806795906015,11.689996575805502,6.758431993031375,0.0,13.676953421512119,54.62717977689921,126.44827154320731,192.29789109800905,30022,30,022,Atzacan,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000895,32.78294728696997,32.15804827442436,5.987104710922224,7.24627316471998,12.365882085681015,6.386842296341196,35.26770242076089,1.13714199411968,3.250602480208004,1.367439832266578,29.33362455980493,2.5043997386492407,18.131271828673928,0.0,12.907518585106944,0.0,41.24492489901002,4.7055288130615205,2.6922821228344813,11.08304987412293,0.0685519581541009,0.0,0.0,14.967486047703499,137.65275131848873,183.33639561281083,30023,30,023,Atzalan,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000896,24.28866361536388,34.39747302466757,9.755417122502937,31.994206165788814,11.096213234589271,0.18078630686489985,17.20148706221278,0.001604053047239561,0.0,0.0,9.000779102689563,0.0,15.552315410753105,0.0,2.716088333146152,8.567117400633425,9.807881992696398,11.947021362870409,4.567937910141687,8.614075655918091,2.7193161304589917,0.0,2.292331807293984,48.82367283841256,181.69057801159525,140.66124285620194,30024,30,024,Tlaltetela,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000897,8.94874808921459,21.56923907392837,29.292990321491633,2.429268646113416,8.256334780378547,3.384685355615108,11.042957190186419,0.40925612506714276,0.0,0.07544420247382307,1.2092591771420014,0.0,17.39627729261175,0.0,4.726565755276905,0.987893815862962,16.39065226405225,13.065429626785695,5.39171614973469,10.672811967855758,6.316684707739076,3.2274737611730058,5.7860249531395915,38.536298068284864,95.31457199600148,120.75927154593012,30025,30,025,Ayahualulco,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000898,48.219088641849496,40.343036609288504,13.44349817270358,13.03331407569569,1.5335616585771006,6.695349408324653,20.368238502705594,0.0,0.0,0.0,21.962498523779875,0.0,12.834097896101914,0.0,7.745318373279459,3.2095160898780066E-4,25.473083236513762,11.936539006656444,3.56162416723353,13.703327889625845,0.23914138893403952,0.0,5.5376764162052305,42.644696272336525,206.44027344291734,120.8088054205539,30026,30,026,Banderilla,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000899,5.4313791116310055,1.0213688857806418,1.3982566572519717,26.15629627495238,0.0,1.9763999148400764,18.154488322921082,0.14667928710485884,7.158221420184436,1.7617801065181196,0.0,3.745056119490341,18.109878813046272,0.0,2.74898846301035,17.240984356702317,11.93998739547026,0.0,8.986683635558974,3.8451416857779206,0.0,3.4791710507459053,0.0,4.82007944518816,195.77972998103147,119.3306845036136,30027,30,027,Benito Ju�rez,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000089a,2.1939541489330696,13.442200549680797,0.0,85.44425221912898,0.0,0.0,8.243228028425532,3.5350610206376265,0.0,5.834510276566691,5.886549569599665,0.06623201227899808,0.04884418658356169,0.0,2.6661103454988404,2.4460070318250517,7.178563566350227,3.3861754289313932,0.45666329255744603,1.5574509101127516,0.5591359668703224,0.0,0.0,10.130750416216804,80.58512384500077,144.32482639568957,30028,30,028,Boca del R�o,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000089b,0.0,62.197212718102136,2.5301941083576867,0.0,44.21042777290704,16.8911276222601,41.97976012531767,6.065599581846526,0.6824881710284179,0.0,8.137403346005419,0.6610117590865894,13.574618707465964,0.0,5.401931761109913,21.64869561697093,25.2122590274664,22.795889554623358,7.530887245418069,9.552372472040464,7.497405240004998,3.530541939037901,10.52464715673742,44.08533826853102,99.12277313702324,162.22026767477817,30029,30,029,Calcahualco,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000089c,8.650530241303525,34.264682807491326,2.5691611834165067,2.880221684773763,0.0,5.51528239923682,16.651777154308256,4.540942569236972,1.0663888252387612,1.411811747793424,2.967071430831306,0.0,12.517434448845641,0.0,4.180295030991574,0.0,22.639754904192046,11.411983939887442,6.65641940380894,9.473063988874188,7.680543993489218,2.5478542484132585,11.959771102431132,29.462002617322792,109.99100705324595,105.10897860553979,30030,30,030,Camerino Z. Mendoza,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000089d,24.729073897152652,12.794125055157863,2.0164425519613736,21.761201131779497,0.08422701897415213,4.632829489105961,29.477886224505916,0.0,3.605119185194226,1.0621080582720102,2.5904911681267118,2.288948009972557,14.509978304471687,0.0,1.6663597177710752,0.39772548317364687,6.205046831472372,0.0,1.2551421717155815,2.605482258979367,0.050406085989403965,1.6044044699581759,0.0,8.049574076142106,119.70195807650244,96.30127595409604,30033,30,033,Cazones de Herrera,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000089e,11.052772709131242,0.0,0.0,29.47453044176102,0.0,1.9488114351034165,23.53293144762516,0.0,1.0839841973781585,1.7939779114723207,3.2703802490234373,7.024755284786224,3.51075974881649,0.0,1.576552267311199,5.941040230691433,8.065074126124383,0.0,3.420525808632374,0.5146589776588372,0.0,3.2277274501323703,3.796302841901779,2.8378572517838685,149.6586088323593,71.23638871192931,30034,30,034,Cerro Azul,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000089f,8.826029208505604,0.5497213636883775,0.0,24.6805758257403,4.995906662045666,3.8599732794251,14.198508874265809,0.0,0.0,1.1220607903471247,0.05074274357568903,2.5540966264727385,11.462891109132302,0.0,0.2487534835511399,3.5994416156962457,16.015160050942605,0.0,2.7782868122026554,0.7990815930229355,0.0,5.244889948397916,4.699257258082299,1.9675017728043376,135.9094751713505,69.80780417000635,30035,30,035,Citlalt�petl,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008a0,38.7143186194909,32.119826137710724,12.162796825942594,10.893965753248935,18.523423383890652,7.332431144664941,23.743769976759204,0.0,1.1071839888478807,0.1482378472935968,21.53409293154978,0.25256241973817656,12.416783789896591,0.0,8.263282024798615,5.510945501616658E-4,30.60227055129609,9.62788339723577,2.851846549795081,13.365865656362914,0.31779889098412006,0.0,4.212119688024175,24.452207029290456,166.7359547120919,125.97421650071217,30036,30,036,Coacoatzintla,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008a1,22.528509909276806,4.94106444206027,0.0,1.387101997986683,0.0,0.0,21.645438038841796,0.0,0.0,0.0,0.0,0.0,25.462224175258235,0.0,4.973103693444591,16.685710406252465,10.394132029285746,0.0,0.0,14.130841106999643,7.647686655504837E-6,0.04621338712576344,0.0,8.789468739948484,91.43175714187201,211.6140098018541,30037,30,037,Coahuitl�n,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008a2,12.294242902345637,39.74655180160403,61.40817581719256,1.9813987950439111,9.844319794839983,4.046741441733143,22.789371199451775,1.5124126355212106,0.0,0.0,13.76093021633932,0.0,19.775061173578962,0.0,4.313165968851634,10.684718199020187,14.433373054586202,11.46283277754859,4.371480330858488,14.018422994333786,1.6803299044059177,0.0,3.9168127664863124,62.17179657855654,225.5719978373422,149.03485232524358,30038,30,038,Coatepec,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008a3,1.9267768324673773,1.4112802864746818,119.82296618315027,48.668461573594094,10.89107904406083,4.5717797767971,27.56852863654852,2.6935432355341513,2.8268454680353177,9.350589873471737,5.494368734370288,11.428895869995017,8.506086940217013,0.0,4.425555170669884,0.012763213737114355,33.15881659173456,0.0,0.0,13.226914829667315,0.2127749982972758,1.9303102028840067,5.299180447637837,45.86637598454886,83.31408546878718,125.86395502494706,30039,30,039,Coatzacoalcos,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008a4,29.806748567675257,8.941736523977745,0.07863937530330965,3.722087937280007,0.0,0.0,23.61140083353033,0.0,0.20355218933205,0.0,0.0,0.0,23.106875441777095,0.0,9.084055523239636,0.18256517580174647,19.928384783605242,0.0,0.44818751490266784,8.116807760144562,4.565038079280281E-5,0.2951870379620944,0.0,5.380352621417035,125.34229855862046,107.88257947047778,30040,30,040,Coatzintla,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008a5,11.906011553948797,50.714158476134884,4.031433986538231,3.3483995527887545,0.0,0.10355970594618055,32.38664909252905,0.05009613508059655,0.0,0.0,0.07393505740067595,0.0,37.36219275831685,0.0,3.6674826699903105,10.038116203904643,14.787632985370148,10.974037091918442,4.800560594095614,10.538664154309796,7.361303549121928,0.4555969081297824,15.601575341244294,53.378866466738614,141.81704149913395,174.07130534953052,30118,30,118,Orizaba,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008a6,0.0,0.42805164154261754,51.21914283543417,4.2777994147174425,0.0,6.264033711119873,5.098635239143894,5.969564315935248,0.0,0.880529826090216,25.231851068261548,0.9189468235730036,1.627295537626362,0.0,6.054262033270323,0.2400576391312629,16.260509584592356,2.565659466399449,0.0,4.940569600347668,1.0158019234600677,1.2310260790123786,0.0,9.731939858897295,91.75053909271273,182.62398182638157,30119,30,119,Otatitl�n,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008a7,42.87406635284424,13.826676607131958,13.060104370117188,10.415099620819092,0.0,0.0,35.25760269165039,0.0,0.0,0.0,0.0,0.0,43.04644775390625,0.0,3.8491142373532057,0.0,30.44095802307129,11.050693988800049,3.5937936305999756,11.843056350946426,6.644989013671875,0.0,22.22670555114746,38.89783775061369,156.60535049438477,185.58776473999023,30041,30,041,Coetzala,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008a8,12.561564440285412,60.49466106378949,1.3685147783139369,34.75978285178438,61.01879987245673,0.0,83.38046537579358,0.0,1.7534690461792313,7.025955228955597,7.312807879247866,10.954723093059515,19.45993187210777,0.0,13.176082198615406,0.8409735606590505,36.67212971607288,6.468203060693676,0.020208779748503148,14.478160401389422,0.0,0.0,0.0,8.908666753281466,160.00839045247838,171.56084620369066,30042,30,042,Colipa,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008a9,6.740783172762753,29.019557077833944,5.7432445463501,57.02633473685973,0.5082174182725321,0.0,12.283253708046672,0.0,0.0,0.004068488420499045,0.7658765653608831,0.029909428654570663,14.924733632291318,0.0,2.5871131678380634,6.188480279765756,10.379871888888381,7.309776529964945,2.8154860043779335,6.502640096341571,2.3213534353414356,0.0,4.347324780655188,29.72027600020479,157.86454321440755,113.18338781354714,30043,30,043,Comapa,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008aa,6.521801299719265,20.173737007564053,3.312083287063994,45.931225859749816,0.40672702665720334,0.0,24.7393451502548,0.0,0.0,0.0,0.1930722304605768,0.0,36.03021592043388,0.0,2.6014232308616565,10.389321279834721,17.239020107288507,9.698732356359153,3.131152303807593,9.981901336201153,6.184499633106248,0.07861628774432847,15.562997072355792,41.147091917546675,134.67253180387812,150.2371688510464,30044,30,044,C�rdoba,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
